"ensembl_gene_id","hgnc_symbol","entrezgene_id"
"ENSG00000139324","TMTC3",160418
"ENSG00000139329","LUM",4060
"ENSG00000139343","SNRPF",6636
"ENSG00000139344","AMDHD1",144193
"ENSG00000139350","NEDD1",121441
"ENSG00000139351","SYCP3",50511
"ENSG00000139354","GAS2L3",283431
"ENSG00000139364","TMEM132B",114795
"ENSG00000139370","SLC15A4",121260
"ENSG00000139372","TDG",6996
"ENSG00000139405","RITA1",84934
"ENSG00000139410","SDSL",113675
"ENSG00000139428","MMAB",326625
"ENSG00000139433","GLTP",51228
"ENSG00000139436","GIT2",9815
"ENSG00000139437","TCHP",84260
"ENSG00000139438","FAM222A",84915
"ENSG00000139496","NUP58",9818
"ENSG00000139505","MTMR6",9107
"ENSG00000139508","SLC46A3",283537
"ENSG00000139514","SLC7A1",6541
"ENSG00000139517","LNX2",222484
"ENSG00000139531","SUOX",6821
"ENSG00000139537","CCDC65",85478
"ENSG00000139546","TARBP2",6895
"ENSG00000139567","ACVRL1",94
"ENSG00000139579","NABP2",79035
"ENSG00000139597","N4BP2L1",90634
"ENSG00000139613","SMARCC2",6601
"ENSG00000139618","BRCA2",675
"ENSG00000139620","KANSL2",54934
"ENSG00000139624","CERS5",91012
"ENSG00000139625","MAP3K12",7786
"ENSG00000139626","ITGB7",3695
"ENSG00000139629","GALNT6",11226
"ENSG00000139631","CSAD",51380
"ENSG00000139636","LMBR1L",55716
"ENSG00000139637","MYG1",60314
"ENSG00000139641","ESYT1",23344
"ENSG00000139644","TMBIM6",7009
"ENSG00000139645","ANKRD52",283373
"ENSG00000139651","ZNF740",283337
"ENSG00000139668","WDFY2",115825
"ENSG00000139675","HNRNPA1L2",144983
"ENSG00000139679","LPAR6",10161
"ENSG00000139684","ESD",2098
"ENSG00000139687","RB1",5925
"ENSG00000139697","SBNO1",55206
"ENSG00000139714","MORN3",283385
"ENSG00000139718","SETD1B",23067
"ENSG00000139719","VPS33A",65082
"ENSG00000139722","VPS37B",79720
"ENSG00000139725","RHOF",54509
"ENSG00000139726","DENR",8562
"ENSG00000139734","DIAPH3",81624
"ENSG00000139746","RBM26",64062
"ENSG00000139793","MBNL2",10150
"ENSG00000139826","ABHD13",84945
"ENSG00000139832","RAB20",55647
"ENSG00000139835","GRTP1",79774
"ENSG00000139842","CUL4A",8451
"ENSG00000139874","SSTR1",6751
"ENSG00000139880","CDH24",64403
"ENSG00000139890","REM2",161253
"ENSG00000139899","CBLN3",643866
"ENSG00000139908","TSSK4",283629
"ENSG00000139910","NOVA1",4857
"ENSG00000139921","TMX1",81542
"ENSG00000139926","FRMD6",122786
"ENSG00000139946","PELI2",57161
"ENSG00000139970","RTN1",6252
"ENSG00000139971","ARMH4",145407
"ENSG00000139974","SLC38A6",145389
"ENSG00000139977","NAA30",122830
"ENSG00000139985","ADAM21",8747
"ENSG00000139990","DCAF5",8816
"ENSG00000139998","RAB15",376267
"ENSG00000140006","WDR89",112840
"ENSG00000140009","ESR2",2100
"ENSG00000140015","KCNH5",27133
"ENSG00000140022","STON2",85439
"ENSG00000140025","EFCAB11",90141
"ENSG00000140043","PTGR2",145482
"ENSG00000140044","JDP2",122953
"ENSG00000140057","AK7",122481
"ENSG00000140092","FBLN5",10516
"ENSG00000140104","CLBA1",122616
"ENSG00000140105","WARS1",7453
"ENSG00000140153","WDR20",91833
"ENSG00000140157","NIPA2",81614
"ENSG00000140199","SLC12A6",9990
"ENSG00000140259","MFAP1",4236
"ENSG00000140262","TCF12",6938
"ENSG00000140263","SORD",6652
"ENSG00000140264","SERF2",10169
"ENSG00000140265","ZSCAN29",146050
"ENSG00000140280","LYSMD2",256586
"ENSG00000140285","FGF7",2252
"ENSG00000140299","BNIP2",663
"ENSG00000140307","GTF2A2",2958
"ENSG00000140319","SRP14",6727
"ENSG00000140320","BAHD1",22893
"ENSG00000140323","DISP2",85455
"ENSG00000140326","CDAN1",146059
"ENSG00000140332","TLE3",7090
"ENSG00000140350","ANP32A",8125
"ENSG00000140365","COMMD4",54939
"ENSG00000140367","UBE2Q2",92912
"ENSG00000140368","PSTPIP1",9051
"ENSG00000140374","ETFA",2108
"ENSG00000140379","BCL2A1",597
"ENSG00000140382","HMG20A",10363
"ENSG00000140386","SCAPER",49855
"ENSG00000140391","TSPAN3",10099
"ENSG00000140395","SKIC8",80349
"ENSG00000140396","NCOA2",10499
"ENSG00000140398","NEIL1",79661
"ENSG00000140400","MAN2C1",4123
"ENSG00000140403","DNAJA4",55466
"ENSG00000140406","TLNRD1",59274
"ENSG00000140416","TPM1",7168
"ENSG00000140443","IGF1R",3480
"ENSG00000140450","ARRDC4",91947
"ENSG00000140451","PIF1",80119
"ENSG00000140455","USP3",9960
"ENSG00000140459","CYP11A1",1583
"ENSG00000140463","BBS4",585
"ENSG00000140464","PML",5371
"ENSG00000140471","LINS1",55180
"ENSG00000140474","ULK3",25989
"ENSG00000140479","PCSK6",5046
"ENSG00000140497","SCAMP2",10066
"ENSG00000140511","HAPLN3",145864
"ENSG00000140521","POLG",5428
"ENSG00000140525","FANCI",55215
"ENSG00000140526","ABHD2",11057
"ENSG00000140534","TICRR",90381
"ENSG00000140538","NTRK3",4916
"ENSG00000140543","DET1",55070
"ENSG00000140545","MFGE8",4240
"ENSG00000140548","ZNF710",374655
"ENSG00000140553","UNC45A",55898
"ENSG00000140563","MCTP2",55784
"ENSG00000140564","FURIN",5045
"ENSG00000140575","IQGAP1",8826
"ENSG00000140577","CRTC3",64784
"ENSG00000140598","EFL1",79631
"ENSG00000140612","SEC11A",23478
"ENSG00000140632","GLYR1",84656
"ENSG00000140650","PMM2",5373
"ENSG00000140682","TGFB1I1",7041
"ENSG00000140688","RUSF1",64755
"ENSG00000140691","ARMC5",79798
"ENSG00000140694","PARN",5073
"ENSG00000140718","FTO",79068
"ENSG00000140740","UQCRC2",7385
"ENSG00000140743","CDR2",1039
"ENSG00000140749","IGSF6",10261
"ENSG00000140750","ARHGAP17",55114
"ENSG00000140795","MYLK3",91807
"ENSG00000140807","NKD1",85407
"ENSG00000140829","DHX38",9785
"ENSG00000140830","TXNL4B",54957
"ENSG00000140836","ZFHX3",463
"ENSG00000140839","CLEC18B",497190
"ENSG00000140839","CLEC18B",124907806
"ENSG00000140839","CLEC18B",128966624
"ENSG00000140848","CPNE2",221184
"ENSG00000140853","NLRC5",84166
"ENSG00000140854","KATNB1",10300
"ENSG00000140859","KIFC3",3801
"ENSG00000140876","NUDT7",283927
"ENSG00000140905","GCSH",2653
"ENSG00000140931","CMTM3",123920
"ENSG00000140937","CDH11",1009
"ENSG00000140939","NOL3",8996
"ENSG00000140941","MAP1LC3B",81631
"ENSG00000140943","MBTPS1",8720
"ENSG00000140945","CDH13",1012
"ENSG00000140948","ZCCHC14",23174
"ENSG00000140950","MEAK7",57707
"ENSG00000140961","OSGIN1",29948
"ENSG00000140983","RHOT2",89941
"ENSG00000140986","RPL3L",6123
"ENSG00000140987","ZSCAN32",54925
"ENSG00000140988","RPS2",6187
"ENSG00000140990","NDUFB10",4716
"ENSG00000140992","PDPK1",5170
"ENSG00000140993","TIGD7",91151
"ENSG00000140995","DEF8",54849
"ENSG00000141002","TCF25",22980
"ENSG00000141012","GALNS",2588
"ENSG00000141013","GAS8",2622
"ENSG00000141026","MED9",55090
"ENSG00000141027","NCOR1",9611
"ENSG00000141028","CDRT15P1",NA
"ENSG00000141030","COPS3",8533
"ENSG00000141034","GID4",79018
"ENSG00000141040","ZNF287",57336
"ENSG00000141052","MYOCD",93649
"ENSG00000141068","KSR1",8844
"ENSG00000141076","UTP4",84916
"ENSG00000141084","RANBP10",57610
"ENSG00000141098","GFOD2",81577
"ENSG00000141101","NOB1",28987
"ENSG00000141127","PRPSAP2",5636
"ENSG00000141179","PCTP",58488
"ENSG00000141198","TOM1L1",10040
"ENSG00000141219","C17orf80",55028
"ENSG00000141232","TOB1",10140
"ENSG00000141252","VPS53",55275
"ENSG00000141258","SGSM2",9905
"ENSG00000141279","NPEPPS",9520
"ENSG00000141294","LRRC46",90506
"ENSG00000141295","SCRN2",90507
"ENSG00000141298","SSH2",85464
"ENSG00000141314","RHBDL3",162494
"ENSG00000141337","ARSG",22901
"ENSG00000141338","ABCA8",10351
"ENSG00000141349","G6PC3",92579
"ENSG00000141367","CLTC",1213
"ENSG00000141376","BCAS3",54828
"ENSG00000141378","PTRH2",51651
"ENSG00000141380","SS18",6760
"ENSG00000141384","TAF4B",6875
"ENSG00000141385","AFG3L2",10939
"ENSG00000141391","PRELID3A",10650
"ENSG00000141401","IMPA2",3613
"ENSG00000141404","GNAL",2774
"ENSG00000141424","SLC39A6",25800
"ENSG00000141425","RPRD1A",55197
"ENSG00000141428","C18orf21",83608
"ENSG00000141429","GALNT1",2589
"ENSG00000141431","ASXL3",80816
"ENSG00000141437","SLC25A52",147407
"ENSG00000141441","GAREM1",64762
"ENSG00000141446","ESCO1",114799
"ENSG00000141447","OSBPL1A",114876
"ENSG00000141448","GATA6",2627
"ENSG00000141452","RMC1",29919
"ENSG00000141456","PELP1",27043
"ENSG00000141458","NPC1",4864
"ENSG00000141480","ARRB2",409
"ENSG00000141497","ZMYND15",84225
"ENSG00000141499","WRAP53",55135
"ENSG00000141503","MINK1",50488
"ENSG00000141504","SAT2",112483
"ENSG00000141505","ASGR1",432
"ENSG00000141510","TP53",7157
"ENSG00000141519","CCDC40",55036
"ENSG00000141522","ARHGDIA",396
"ENSG00000141526","SLC16A3",9123
"ENSG00000141527","CARD14",79092
"ENSG00000141540","TTYH2",94015
"ENSG00000141542","RAB40B",10966
"ENSG00000141543","EIF4A3",9775
"ENSG00000141551","CSNK1D",1453
"ENSG00000141552","ANAPC11",51529
"ENSG00000141556","TBCD",6904
"ENSG00000141560","FN3KRP",79672
"ENSG00000141562","NARF",26502
"ENSG00000141564","RPTOR",57521
"ENSG00000141568","FOXK2",3607
"ENSG00000141569","TRIM65",201292
"ENSG00000141570","CBX8",57332
"ENSG00000141574","SECTM1",6398
"ENSG00000141576","RNF157",114804
"ENSG00000141577","CEP131",22994
"ENSG00000141580","WDR45B",56270
"ENSG00000141582","CBX4",8535
"ENSG00000141627","DYM",54808
"ENSG00000141642","ELAC1",55520
"ENSG00000141644","MBD1",4152
"ENSG00000141646","SMAD4",4089
"ENSG00000141655","TNFRSF11A",8792
"ENSG00000141664","ZCCHC2",54877
"ENSG00000141665","FBXO15",201456
"ENSG00000141682","PMAIP1",5366
"ENSG00000141696","P3H4",10609
"ENSG00000141698","NT5C3B",115024
"ENSG00000141699","RETREG3",162427
"ENSG00000141736","ERBB2",2064
"ENSG00000141738","GRB7",2886
"ENSG00000141741","MIEN1",84299
"ENSG00000141748","ARL5C",390790
"ENSG00000141753","IGFBP4",3487
"ENSG00000141756","FKBP10",60681
"ENSG00000141759","TXNL4A",10907
"ENSG00000141837","CACNA1A",773
"ENSG00000141854","MISP3",113230
"ENSG00000141858","SAMD1",90378
"ENSG00000141867","BRD4",23476
"ENSG00000141873","SLC39A3",29985
"ENSG00000141905","NFIC",4782
"ENSG00000141933","TPGS1",91978
"ENSG00000141934","PLPP2",8612
"ENSG00000141956","PRDM15",63977
"ENSG00000141959","PFKL",5211
"ENSG00000141971","MVB12A",93343
"ENSG00000141985","SH3GL1",6455
"ENSG00000141994","DUS3L",56931
"ENSG00000142002","DPP9",91039
"ENSG00000142039","CCDC97",90324
"ENSG00000142046","TMEM91",641649
"ENSG00000142065","ZFP14",57677
"ENSG00000142082","SIRT3",23410
"ENSG00000142089","IFITM3",10410
"ENSG00000142102","PGGHG",80162
"ENSG00000142149","HUNK",30811
"ENSG00000142156","COL6A1",1291
"ENSG00000142166","IFNAR1",3454
"ENSG00000142168","SOD1",6647
"ENSG00000142173","COL6A2",1292
"ENSG00000142178","SIK1",150094
"ENSG00000142186","SCYL1",57410
"ENSG00000142188","TMEM50B",757
"ENSG00000142192","APP",351
"ENSG00000142197","DOP1B",9980
"ENSG00000142207","URB1",9875
"ENSG00000142208","AKT1",207
"ENSG00000142227","EMP3",2014
"ENSG00000142230","SAE1",10055
"ENSG00000142233","NTN5",126147
"ENSG00000142235","LMTK3",114783
"ENSG00000142252","GEMIN7",79760
"ENSG00000142279","WTIP",126374
"ENSG00000142303","ADAMTS10",81794
"ENSG00000142327","RNPEPL1",57140
"ENSG00000142330","CAPN10",11132
"ENSG00000142347","MYO1F",4542
"ENSG00000142396","ERVK3-1",105372481
"ENSG00000142408","CACNG8",59283
"ENSG00000142409","ZNF787",126208
"ENSG00000142444","TIMM29",90580
"ENSG00000142453","CARM1",10498
"ENSG00000142459","EVI5L",115704
"ENSG00000142494","SLC47A1",55244
"ENSG00000142507","PSMB6",5694
"ENSG00000142528","ZNF473",25888
"ENSG00000142534","RPS11",6205
"ENSG00000142541","RPL13A",23521
"ENSG00000142544","CTU1",90353
"ENSG00000142546","NOSIP",51070
"ENSG00000142552","RCN3",57333
"ENSG00000142556","ZNF614",80110
"ENSG00000142583","SLC2A5",6518
"ENSG00000142599","RERE",473
"ENSG00000142611","PRDM16",63976
"ENSG00000142627","EPHA2",1969
"ENSG00000142632","ARHGEF19",128272
"ENSG00000142634","EFHD2",79180
"ENSG00000142655","PEX14",5195
"ENSG00000142657","PGD",5226
"ENSG00000142669","SH3BGRL3",83442
"ENSG00000142675","CNKSR1",10256
"ENSG00000142676","RPL11",6135
"ENSG00000142677","IL22RA1",58985
"ENSG00000142686","C1orf216",127703
"ENSG00000142687","KIAA0319L",79932
"ENSG00000142694","EVA1B",55194
"ENSG00000142698","C1orf94",84970
"ENSG00000142700","DMRTA2",63950
"ENSG00000142731","PLK4",10733
"ENSG00000142733","MAP3K6",9064
"ENSG00000142751","GPN2",54707
"ENSG00000142784","WDTC1",23038
"ENSG00000142794","NBPF3",84224
"ENSG00000142798","HSPG2",3339
"ENSG00000142856","ITGB3BP",23421
"ENSG00000142864","SERBP1",26135
"ENSG00000142867","BCL10",8915
"ENSG00000142871","CCN1",3491
"ENSG00000142875","PRKACB",5567
"ENSG00000142892","PIGK",10026
"ENSG00000142910","TINAGL1",64129
"ENSG00000142920","AZIN2",113451
"ENSG00000142937","RPS8",6202
"ENSG00000142945","KIF2C",11004
"ENSG00000142949","PTPRF",5792
"ENSG00000142959","BEST4",266675
"ENSG00000142961","MOB3C",148932
"ENSG00000143013","LMO4",8543
"ENSG00000143028","SYPL2",284612
"ENSG00000143033","MTF2",22823
"ENSG00000143036","SLC44A3",126969
"ENSG00000143061","IGSF3",3321
"ENSG00000143067","ZNF697",90874
"ENSG00000143079","CTTNBP2NL",55917
"ENSG00000143093","STRIP1",85369
"ENSG00000143106","PSMA5",5686
"ENSG00000143110","C1orf162",128346
"ENSG00000143126","CELSR2",1952
"ENSG00000143127","ITGA10",8515
"ENSG00000143147","GPR161",23432
"ENSG00000143149","ALDH9A1",223
"ENSG00000143153","ATP1B1",481
"ENSG00000143155","TIPRL",261726
"ENSG00000143156","NME7",29922
"ENSG00000143157","POGK",57645
"ENSG00000143158","MPC2",25874
"ENSG00000143162","CREG1",8804
"ENSG00000143164","DCAF6",55827
"ENSG00000143178","TBX19",9095
"ENSG00000143179","UCK2",7371
"ENSG00000143183","TMCO1",54499
"ENSG00000143190","POU2F1",5451
"ENSG00000143196","DPT",1805
"ENSG00000143198","MGST3",4259
"ENSG00000143207","COP1",64326
"ENSG00000143222","UFC1",51506
"ENSG00000143224","PPOX",5498
"ENSG00000143226","FCGR2A",2212
"ENSG00000143228","NUF2",83540
"ENSG00000143248","RGS5",8490
"ENSG00000143252","SDHC",6391
"ENSG00000143256","PFDN2",5202
"ENSG00000143257","NR1I3",9970
"ENSG00000143258","USP21",27005
"ENSG00000143294","PRCC",5546
"ENSG00000143303","METTL25B",51093
"ENSG00000143314","MRPL24",79590
"ENSG00000143315","PIGM",93183
"ENSG00000143319","ISG20L2",81875
"ENSG00000143320","CRABP2",1382
"ENSG00000143321","HDGF",3068
"ENSG00000143322","ABL2",27
"ENSG00000143324","XPR1",9213
"ENSG00000143333","RGS16",6004
"ENSG00000143337","TOR1AIP1",26092
"ENSG00000143341","HMCN1",83872
"ENSG00000143344","RGL1",23179
"ENSG00000143353","LYPLAL1",127018
"ENSG00000143363","PRUNE1",58497
"ENSG00000143367","TUFT1",7286
"ENSG00000143368","SF3B4",10262
"ENSG00000143369","ECM1",1893
"ENSG00000143373","ZNF687",57592
"ENSG00000143374","TARS2",80222
"ENSG00000143376","SNX27",81609
"ENSG00000143379","SETDB1",9869
"ENSG00000143382","ADAMTSL4",54507
"ENSG00000143384","MCL1",4170
"ENSG00000143384","MCL1",574406
"ENSG00000143387","CTSK",1513
"ENSG00000143390","RFX5",5993
"ENSG00000143393","PI4KB",5298
"ENSG00000143398","PIP5K1A",8394
"ENSG00000143401","ANP32E",81611
"ENSG00000143409","MINDY1",55793
"ENSG00000143412","ANXA9",8416
"ENSG00000143416","SELENBP1",8991
"ENSG00000143418","CERS2",29956
"ENSG00000143420","ENSA",2029
"ENSG00000143429","LSP1P4",654342
"ENSG00000143429","LSP1P4",100996732
"ENSG00000143434","SEMA6C",10500
"ENSG00000143436","MRPL9",65005
"ENSG00000143437","ARNT",405
"ENSG00000143442","POGZ",23126
"ENSG00000143443","C1orf56",54964
"ENSG00000143450","OAZ3",51686
"ENSG00000143457","GOLPH3L",55204
"ENSG00000143458","GABPB2",126626
"ENSG00000143469","SYT14",255928
"ENSG00000143476","DTL",51514
"ENSG00000143479","DYRK3",8444
"ENSG00000143486","EIF2D",1939
"ENSG00000143493","INTS7",25896
"ENSG00000143494","VASH2",79805
"ENSG00000143498","TAF1A",9015
"ENSG00000143499","SMYD2",56950
"ENSG00000143507","DUSP10",11221
"ENSG00000143512","HHIPL2",79802
"ENSG00000143514","TP53BP2",7159
"ENSG00000143515","ATP8B2",57198
"ENSG00000143537","ADAM15",8751
"ENSG00000143543","JTB",10899
"ENSG00000143545","RAB13",5872
"ENSG00000143549","TPM3",7170
"ENSG00000143553","SNAPIN",23557
"ENSG00000143554","SLC27A3",11000
"ENSG00000143569","UBAP2L",9898
"ENSG00000143570","SLC39A1",27173
"ENSG00000143575","HAX1",10456
"ENSG00000143578","CREB3L4",148327
"ENSG00000143590","EFNA3",1944
"ENSG00000143612","C1orf43",25912
"ENSG00000143614","GATAD2B",57459
"ENSG00000143621","ILF2",3608
"ENSG00000143622","RIT1",6016
"ENSG00000143624","INTS3",65123
"ENSG00000143630","HCN3",57657
"ENSG00000143631","FLG",2312
"ENSG00000143633","C1orf131",128061
"ENSG00000143641","GALNT2",2590
"ENSG00000143643","TTC13",79573
"ENSG00000143653","SCCPDH",51097
"ENSG00000143669","LYST",1130
"ENSG00000143674","MAP3K21",84451
"ENSG00000143702","CEP170",9859
"ENSG00000143702","CEP170",645455
"ENSG00000143727","ACP1",52
"ENSG00000143740","SNAP47",116841
"ENSG00000143742","SRP9",6726
"ENSG00000143748","NVL",4931
"ENSG00000143751","SDE2",163859
"ENSG00000143753","DEGS1",8560
"ENSG00000143756","FBXO28",23219
"ENSG00000143761","ARF1",375
"ENSG00000143771","CNIH4",29097
"ENSG00000143772","ITPKB",3707
"ENSG00000143774","GUK1",2987
"ENSG00000143776","CDC42BPA",8476
"ENSG00000143786","CNIH3",149111
"ENSG00000143793","C1orf35",79169
"ENSG00000143797","MBOAT2",129642
"ENSG00000143799","PARP1",142
"ENSG00000143801","PSEN2",5664
"ENSG00000143811","PYCR2",29920
"ENSG00000143815","LBR",3930
"ENSG00000143816","WNT9A",7483
"ENSG00000143819","EPHX1",2052
"ENSG00000143842","SOX13",9580
"ENSG00000143845","ETNK2",55224
"ENSG00000143847","PPFIA4",8497
"ENSG00000143850","PLEKHA6",22874
"ENSG00000143858","SYT2",127833
"ENSG00000143862","ARL8A",127829
"ENSG00000143867","OSR1",130497
"ENSG00000143869","GDF7",151449
"ENSG00000143870","PDIA6",10130
"ENSG00000143878","RHOB",388
"ENSG00000143882","ATP6V1C2",245973
"ENSG00000143889","HNRNPLL",92906
"ENSG00000143891","GALM",130589
"ENSG00000143919","CAMKMT",79823
"ENSG00000143924","EML4",27436
"ENSG00000143933","CALM2",805
"ENSG00000143942","CHAC2",494143
"ENSG00000143947","RPS27A",6233
"ENSG00000143951","WDPCP",51057
"ENSG00000143952","VPS54",51542
"ENSG00000143970","ASXL2",55252
"ENSG00000143971","ETAA1",54465
"ENSG00000143977","SNRPG",6637
"ENSG00000143994","ABHD1",84696
"ENSG00000143995","MEIS1",4211
"ENSG00000144021","CIAO1",9391
"ENSG00000144026","ZNF514",84874
"ENSG00000144028","SNRNP200",23020
"ENSG00000144029","MRPS5",64969
"ENSG00000144031","ANKRD53",79998
"ENSG00000144034","TPRKB",51002
"ENSG00000144036","EXOC6B",23233
"ENSG00000144040","SFXN5",94097
"ENSG00000144043","TEX261",113419
"ENSG00000144048","DUSP11",8446
"ENSG00000144061","NPHP1",4867
"ENSG00000144063","MALL",7851
"ENSG00000144063","MALL",128966597
"ENSG00000144115","THNSL2",55258
"ENSG00000144118","RALB",5899
"ENSG00000144120","TMEM177",80775
"ENSG00000144134","RABL2A",11159
"ENSG00000144136","SLC20A1",6574
"ENSG00000144152","FBLN7",129804
"ENSG00000144158","SNRPA1P1",NA
"ENSG00000144161","ZC3H8",84524
"ENSG00000144182","LIPT1",51601
"ENSG00000144199","FAHD2B",151313
"ENSG00000144214","LYG1",129530
"ENSG00000144218","AFF3",3899
"ENSG00000144224","UBXN4",23190
"ENSG00000144228","SPOPL",339745
"ENSG00000144230","GPR17",2840
"ENSG00000144231","POLR2D",5433
"ENSG00000144233","AMMECR1L",83607
"ENSG00000144283","PKP4",8502
"ENSG00000144285","SCN1A",6323
"ENSG00000144306","SCRN3",79634
"ENSG00000144320","LNPK",80856
"ENSG00000144339","TMEFF2",23671
"ENSG00000144354","CDCA7",83879
"ENSG00000144357","UBR3",130507
"ENSG00000144362","PHOSPHO2",493911
"ENSG00000144366","GULP1",51454
"ENSG00000144369","FAM171B",165215
"ENSG00000144381","HSPD1",3329
"ENSG00000144395","CCDC150",284992
"ENSG00000144401","METTL21A",151194
"ENSG00000144410","CPO",130749
"ENSG00000144426","NBEAL1",65065
"ENSG00000144445","KANSL1L",151050
"ENSG00000144451","SPAG16",79582
"ENSG00000144455","SUMF1",285362
"ENSG00000144455","SUMF1",100130207
"ENSG00000144468","RHBDD1",84236
"ENSG00000144476","ACKR3",57007
"ENSG00000144485","HES6",55502
"ENSG00000144488","ESPNL",339768
"ENSG00000144504","ANKMY1",51281
"ENSG00000144524","COPS7B",64708
"ENSG00000144535","DIS3L2",129563
"ENSG00000144554","FANCD2",2177
"ENSG00000144559","TAMM41",132001
"ENSG00000144560","VGLL4",9686
"ENSG00000144566","RAB5A",5868
"ENSG00000144567","RETREG2",79137
"ENSG00000144579","CTDSP1",58190
"ENSG00000144580","CNOT9",9125
"ENSG00000144583","MARCHF4",57574
"ENSG00000144589","STK11IP",114790
"ENSG00000144591","GMPPA",29926
"ENSG00000144597","EAF1",85403
"ENSG00000144635","DYNC1LI1",51143
"ENSG00000144642","RBMS3",27303
"ENSG00000144644","GADL1",339896
"ENSG00000144645","OSBPL10",114884
"ENSG00000144647","POMGNT2",84892
"ENSG00000144648","ACKR2",1238
"ENSG00000144649","GASK1A",729085
"ENSG00000144655","CSRNP1",64651
"ENSG00000144659","SLC25A38",54977
"ENSG00000144668","ITGA9",3680
"ENSG00000144674","GOLGA4",2803
"ENSG00000144677","CTDSPL",10217
"ENSG00000144681","STAC",6769
"ENSG00000144711","IQSEC1",9922
"ENSG00000144712","CAND2",23066
"ENSG00000144713","RPL32",6161
"ENSG00000144724","PTPRG",5793
"ENSG00000144730","IL17RD",54756
"ENSG00000144736","SHQ1",55164
"ENSG00000144741","SLC25A26",115286
"ENSG00000144744","UBA3",9039
"ENSG00000144746","ARL6IP5",10550
"ENSG00000144747","TMF1",7110
"ENSG00000144749","LRIG1",26018
"ENSG00000144791","LIMD1",8994
"ENSG00000144792","ZNF660",285349
"ENSG00000144802","NFKBIZ",64332
"ENSG00000144810","COL8A1",1295
"ENSG00000144815","NXPE3",91775
"ENSG00000144821","MYH15",22989
"ENSG00000144824","PHLDB2",90102
"ENSG00000144827","ABHD10",55347
"ENSG00000144837","PLA1A",51365
"ENSG00000144840","RABL3",285282
"ENSG00000144843","ADPRH",141
"ENSG00000144848","ATG3",64422
"ENSG00000144857","BOC",91653
"ENSG00000144867","SRPRB",58477
"ENSG00000144891","AGTR1",185
"ENSG00000144893","MED12L",116931
"ENSG00000144895","EIF2A",83939
"ENSG00000144909","OSBPL11",114885
"ENSG00000144935","TRPC1",7220
"ENSG00000144959","NCEH1",57552
"ENSG00000145002","FAM86B2",653333
"ENSG00000145002","FAM86B2",128966622
"ENSG00000145012","LPP",4026
"ENSG00000145014","TMEM44",93109
"ENSG00000145016","RUBCN",9711
"ENSG00000145020","AMT",275
